Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AESI,1.93,39.78,,14.3,,129.9,,,49.89,64.1,18.12,4.24,,31.81,2.24,0.44,0.21,20.4,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.24,14.46,10.39,,,4.58,2.01,3.39,6.92,0.54,,,4.51,7.28,,38.82,30.51,0.0,34.88,9.58,,13.71,,23.57,2.11,16.23,16.13,,2.38,,,,,,1.35,,,,7.48,,,,2.56,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,144.5,67.44,,,,85.6,17.5,,1.59,11.1,78.84,,34.92,71.1,2.04,17.16,0.32,49.26,65.7,,16.58,43.65,,2.42,,,,,,65.73,32.07,32.96,6.44,8.23,,0.29,12.52,1.9,,,,,23.98,37.9,63.62,,,,,,5.61,,,,6.57,,,,,52.5,,,,10.78,33.95,,,,7.01,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,5.52,43.08,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,37.17,,,40.85,2.45,0.74,0.27,16.52,1.47,0.97,136.81,63.94,2.04,0.68,,,,9.92,7.41,10.3,7.83,6.14,2.62,3,10.08,0.51,29.13,11.87,,9.37,26.54,36.65,7.45,19.92,62.12,2.57,,17.97,,28.66,2.02,13.77,15.28,0.37,2.53,,,,,8.7,,,,,6.6,12.36,0.61,0.81,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,13.73,59.89,,9.1,,,,,,8,65.07,0.27,,61.79,1.76,1.88,0.82,6.53,3.05,49.42,37.39,6.56,4.11,0.19,,,0.27,,31.88,,,,4.11,3.91,,0.69,,,0.28,23.92,18.79,,5.53,5.81,8.95,,,,,,1.42,,,,3.72,,,,,,,0.95,,,27.6,,,5.49,1.42,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGI,69.59,49.77,,2,17.3,10.3,15.9,23.9,17.21,12.4,49.36,2.45,36.03,47.09,4.88,1.73,956.31,19.64,3.04,140.5,93.05,12.32,,,,0.18,0.51,22.81,14.42,43.3,,,5.22,7.01,4.38,0.74,16.32,2.22,0.51,19.22,16.91,19.26,14.21,15.14,40.19,749.09,,17.74,,33.47,2.57,39.28,35.71,2.05,7.1,,,,,43.2,2.04,1.82,,,14.73,29.76,2.24,2.65,2.57,1.97,5.01,10.11,9.2,6.81,,6.38,,0.37,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,101.95,41.06,6.9,36,,,,,39.42,,40.78,,58.22,39.92,10.49,9.1,8.82,41.28,10.09,2163.74,1220.68,31.37,,0.1,,,,,,,,,17.39,61.37,,0.85,,,,,,5,97.78,0.0,89.33,,,,,,3.56,,,,74.11,,,,,,,,5.13,4.52,,,,,3.56,9.71,,,,,,,,0.57,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,39.14,,,,,,,,49.4,40.69,,,39.74,1.97,0.29,8.69,3.5,1.36,,93.8,95.75,,0.07,,,,,,,,,0.13,0.19,,0.31,,,,,,63.38,27.07,52.62,0.83,,,,,,2.12,,,,0.27,,,,,,,,,3.61,,,,,2.5,1.36,,,,,,,,,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,15.82,46.41,,1.1,,,4.2,,1.45,1.7,34.14,4.94,0.36,43.07,0.6,0.02,0.01,35.72,0.52,31.81,110.69,62.6,5.38,0.7,,0.7,4.92,20.56,10.66,,19.35,10.25,3.1,3.21,4.86,0.44,,,4.92,14.91,,9.68,1.56,44.54,35.49,2.48,,11.35,,13.34,0.7,14.12,14.12,,1.61,,,,,,0.73,,,,16.72,,,6.68,0.84,0.44,2.23,4.05,3.5,4.96,,2.52,,,11.95,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,8.23,46.97,3.3,13.7,,38.8,25.1,37.8,22.45,20.3,41.55,2.99,4.23,43.58,1.62,0.47,0.17,11.03,2.42,220.26,54.27,30.17,1.81,0.86,,0.2,2.99,6.02,3.23,8.37,,,,1.59,16.61,0.43,18.96,22.2,2.99,7.44,30.16,,,11.56,29.6,1.47,,16.28,,15.34,0.83,5.46,6.7,0.23,0.85,,0.18,0.12,,4.68,0.5,0.82,,,2.27,3.57,0.31,0.47,0.85,0.98,6.65,13.76,12.75,16.72,,7.43,,16.07,21.63,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.93,,15.9,,,21.1,,3.06,3.7,41.6,,67.89,47.79,1.19,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,5.52,1.45,,,,1.17,,,,,16.53,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,53.71,69.15,,37.4,,,,9,70.87,14.8,86.68,,24.01,76.5,20.83,1.86,6.03,116.96,2.41,25.35,38.22,47.53,0.75,0.09,,,,114.14,96.32,71.16,,,11.21,12.59,0.88,0.72,17.69,1.33,,96.03,,,23.02,84.28,61.68,,,40.32,,8.51,12.82,32.31,95.87,,13.05,,,,,74.53,8.24,3.84,76.44,38.22,65.31,104.52,,7.87,15.91,2.34,31.66,71.38,11.7,48.42,,40.15,,0.01,,,,3,1743842454.0,Packaged Software,Technology Services
AHCO,46.57,40.83,,40.6,,,,,6.17,5.8,32.61,,10.82,36.75,0.38,0.12,0.03,10.03,1.15,15.35,30.54,44.74,,1.5,,,,,,21.15,10.43,4.88,1.02,1.08,,0.33,5.11,12.34,,10.06,,79.4,4.73,16.91,15.49,2.04,,,,8.23,0.9,,18.91,,0.41,,,,,8.2,,,,,2.7,,,0.7,,0.94,,,,,,5.92,,2.62,,,,3,1325672585.0,Finance/Rental/Leasing,Finance
AHH,15.65,37.22,,0.3,20.8,2.7,,,2.45,13.8,42.2,7.18,15.54,36.78,0.62,0.11,0.01,10.86,1.56,,103.21,74.74,8.57,2.74,,,7.44,32.23,14.24,21.96,,,,3.49,3.1,0.22,15.88,13.49,7.54,43.44,21.18,132.61,,21.64,26.89,1.1,,1.22,,10.61,1.87,,,,1,,,,13.12,6.24,,0.56,,,6.24,,,0.4,2.52,1.56,0.35,68.8,3.57,1.51,,3.15,,,19.05,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AIN,1.05,29.68,1.2,6.9,9.5,5.3,0.2,,,9.7,33.49,2.05,,28.6,4.01,0.52,0.31,73.05,3.59,75.02,35.13,76.38,1.44,0.39,,0.28,1.43,14.4,9.65,19.36,,,,2.02,6.94,0.55,10.42,5.71,1.43,18.26,4.09,10.7,6.63,110.44,35.42,8.31,,8.76,,13.4,2.36,20.87,19.71,10.37,1.82,,1.07,1.52,,17.54,1.63,0.78,,102.89,10.1,14.64,,1.33,3.05,2.87,6.16,21.13,11.27,11.59,,8.89,,2.53,23.41,,,10,2822970018.0,Textiles,Process Industries
AIR,16.48,38.52,,6.6,,10.4,24.9,,4.01,11.9,35.28,,11.27,35.52,2.79,0.11,0.05,61.45,3.06,126.29,42.84,35.24,5.47,0.88,,,,21.91,16.6,211.79,,,1.19,1.32,4.56,0.44,0.63,0.69,,16.84,14.49,16.1,,68.31,18.85,2.57,,2.67,,5.94,1.82,33.76,21.73,3.34,0.89,,,,,141.9,2.24,1.18,,,49.67,187.34,1.57,1.89,5.18,1.45,2.82,16.74,7.85,5.55,,5.69,,,48.39,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIT,27.94,67.11,0.1,22,3.5,29.5,27.9,15.4,41.98,11.5,76.3,0.76,6.75,70.4,7.75,0.92,0.77,227.85,3.53,58.56,31.44,57,1.05,0.35,,0.15,0.65,17.03,15.47,25.48,,,1.96,1.97,5.87,0.57,7.74,3.96,0.65,23.6,23.08,5.08,3.42,143.2,29.84,24.13,,8.61,,11.07,5.18,23.18,23.41,1,1.99,,1.04,1.39,,25.81,3.33,2.1,,17.27,24.09,25.95,0.94,2.29,10.63,2.56,13.7,49.03,22.25,24.23,,17.95,,1.86,45.85,,,10,6082217492.999999,Wholesale Distributors,Distribution Services
AIU,,31.5,,,,,,,,,15.37,,,25.76,,1.05,1.17,0.61,1.05,,,,7.19,21.52,,,,0.06,0.06,0.06,,,,0.03,1666.67,0.04,41.19,71.11,,,,,,0.0,47.56,3.56,,2141.78,,41.94,1.96,0.01,0.51,,0.19,,,,,0.4,0.21,,1.97,1.97,0.4,0.01,,0.02,1.97,1.05,899.45,54158.49,,,,4.12,,,,,,6,18188215749.0,Miscellaneous Commercial Services,Commercial Services
AIV,40.33,39.38,1.9,,,,,,2.59,8.5,40.64,,13.69,36.36,0.18,0.7,0.07,8.65,1.49,,,11.2,,5.25,,,,,,,,,,12.45,,0.12,,,,,,,,8.97,59.1,0.15,,,,3.75,4.68,,,,6.14,,,,24.86,,,,,,19.62,,,,4.94,1.49,,,,,,0.36,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AJG,27.15,52.61,,15.9,6.9,5.9,22.9,,1.33,8.5,54.8,1.1,26.78,53.53,1.14,0.03,0.16,289.71,1.04,,,130.53,3.39,0.74,,0.24,0.82,39.98,27.69,30.12,22.68,19.6,5.61,6.41,2.5,0.18,21.29,3.68,0.83,25.52,14.47,14.27,10.73,246.05,42.03,6.2,,10.4,,19.08,5.48,56.36,30.21,2.4,5.86,,1.24,1.25,,27.44,,2.51,,,25.62,33.6,2.54,2.48,,1.04,2.01,87.6,8.72,10.46,,3.04,,,66.45,,,10,49596549950.00001,Insurance Brokers/Services,Finance
AKAM,,61.69,2.4,5.2,,4.3,5.9,10.8,,8.2,68.44,,,65.13,2.87,0.84,0.36,103.59,1.32,,34.55,47.09,3.38,0.97,,,,24.81,13.73,21.76,17.56,11.16,4.36,4.78,4.03,0.47,21.97,5.5,,15.13,10.91,7.09,6.87,113.3,59.92,26.45,,16.01,,17.44,3.31,25.64,15.84,1.58,4.1,,0.83,1.09,,18.68,3.37,0.84,,,10.5,28.01,2.36,1.29,16.14,1.32,6.57,26.21,8.88,13.91,,7.23,,,33.3,,,10,15854040123.0,Data Processing Services,Technology Services
AKO.A,27.42,46.36,,3,13.1,14.1,16.4,,21.6,17.4,40.36,9.58,10.92,44.39,2.62,0.5,0.28,14.2,1.47,55.01,77.52,27.68,2.89,1.06,,0.57,5.76,7.32,7.32,19.39,6.56,4.93,0.9,1.01,13.66,0.34,6,8.35,5.8,9.07,16.67,8.22,6.32,12.1,39.11,5.94,,7.96,,13.29,2.02,8.38,7.76,0.93,0.78,,0.6,0.86,,12.7,2,0.82,,,5.47,24.98,0.9,0.68,11.01,1.04,7.42,41.04,16.54,22.68,,11.64,,6.54,13.15,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKO.B,46.54,52.9,,3,13.1,14.1,16.4,,21.6,17.4,55.63,7.83,15.23,53.27,2.62,0.5,0.28,19.14,1.47,55.01,77.52,27.68,2.89,1.06,,0.62,4.71,9.02,9.02,19.39,6.56,4.93,0.9,1.24,11.09,0.34,6,6.19,4.73,11.23,16.67,8.22,6.32,14.1,39.11,5.94,,7.96,,13.29,2.02,11.3,10.46,1.26,0.76,,0.81,1.15,,12.67,1.99,0.82,,,5.44,24.94,0.9,0.68,11,1.04,7.42,41.04,16.54,22.68,,11.64,,6.54,13.11,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKR,64.54,66.01,,0.9,35.4,10.9,60.2,10.8,58.29,7,77.42,2.1,34.33,68.92,0.79,0.24,0.03,23.77,1.38,,196.73,53.46,8.65,0.99,,12.2,3.09,64.12,20.6,33.69,,21.28,,12.12,1.56,0.42,35.97,4.96,3.22,68.9,2.76,,,15.24,67.16,0.55,,0.56,,15.41,1.4,,402.88,,6.82,,,,16.19,18.89,5.15,0.84,,,18.89,,,0.95,1.48,1.38,0.05,216.12,1.64,0.11,,1.29,,,43.22,,,8,1525838695.0,Real Estate Investment Trusts,Finance
AL,22.13,52.2,0.8,6.5,9.9,9.3,1.9,,0.82,10.9,65.74,3.54,,55.96,0.45,0.43,0.02,44.4,0.44,,245.83,,10.65,2.69,,0.2,1.93,32.16,13.02,,13.46,7.65,7.13,8.89,3.11,0.24,,,1.93,9.62,,,6.28,46.99,33.4,12.68,,20.85,,25.17,0.68,9.51,10.64,6.65,1.77,,0.92,,,,0.57,0.72,,,3,,,,0.68,0.44,1.86,2.74,2.58,7.95,,1.85,,,9.87,,,9,4415553871.0,Finance/Rental/Leasing,Finance
ALB,,57.8,,26.2,1.3,1.9,54.1,,,40.7,49.27,1.84,,56.9,1.88,0.93,0.52,99.6,2.67,116.83,68.81,52.82,,0.31,,0.33,1.57,,,,58.42,12.24,2.64,2.13,,0.61,,,1.59,36.58,15.36,,,236.29,,,,,,,1.3,,20.4,6.18,1.62,,,,,,1.22,0.5,,,11.84,,,2.35,1.64,1.75,,,,,,,,,14.54,,,10,21573029995.0,Chemicals: Specialty,Process Industries
ALC,30.98,47.71,,1.9,,24.6,36.9,26.2,93.46,9.9,43.35,0.28,21.19,44.24,3.73,0.59,0.27,97.2,2.56,196.29,70.31,69.55,2.82,0.24,,0.09,0.28,42.49,28.3,81.2,38.55,21.05,4.85,5.34,2.35,0.71,6.31,1.27,0.28,27.57,20.83,13.26,6.08,83.02,55.37,6.29,,11.38,,12.34,2.19,43.78,33.87,3.6,4.84,,,,,76.32,4.53,,,,53.31,59.56,1.43,2.36,14.11,1.56,3.72,17.33,4.47,5.3,,4.71,,0.21,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALE,19.09,60.1,,3.5,3.1,5.9,8.5,,,13.3,68.08,5.22,9.86,62.97,1.29,0.13,0.02,64.4,1.45,63.08,33.16,29.63,3.37,0.64,,0.74,4.35,20.27,10.24,37.66,,,,3.56,4.93,0.42,9.45,3.91,4.39,15.87,,,,57.83,31.06,1.93,,14.36,,10.12,1.32,16.81,17.14,42.85,2.41,,,,,25.48,1.03,1.03,,,8.61,21.42,,2.6,1.39,0.83,3.34,5.25,4.31,7.91,,2.02,,6.91,15.9,,,10,3246439738.0,Electric Utilities,Utilities
ALEX,23.04,37.96,,,37.5,3,54.7,2.1,,3,37.05,4.82,23.43,35.35,0.79,0.18,0.06,18.52,0.38,,17.57,7.24,4.59,0.53,,1.2,4.82,22.89,15.63,21.6,,15.2,8.71,8.25,4.37,0.61,38.21,6.18,4.82,30.36,,,,17.16,49.05,2.95,,18.47,,35.08,1.34,33.07,24.93,0.86,6.17,,,,16.75,16.23,1.22,1.38,,,14,33.84,,1.02,1.35,0.38,2.37,120.57,5.11,3.97,,4.56,,5.45,40.26,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALG,4.93,53.08,,13.2,19.2,20.9,32.5,,36.25,12.8,65.43,1.11,,56.44,5.36,0.57,0.4,178.82,4.37,111.5,31.49,82.62,1.23,0.3,,0.09,0.56,12.24,9.63,23.64,,,,1.38,8.17,0.65,5.82,4.53,0.59,14.96,19.91,,,183.1,26.38,7.25,,7.56,,11.01,2.19,16.93,16.93,1.13,1.28,,0.9,1.9,,21.98,1.62,1.08,,5.63,16.74,21.42,1.03,1.32,3.49,2.52,8.63,24.24,15.03,13.72,,12.27,,3.16,25.19,,,10,2055962845.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ALGM,,43.1,,23.7,,70.5,43.2,,48.05,17.2,47.7,,,43.32,8.6,1.64,0.77,21.59,4.65,139.09,38.72,41.87,1.13,0.2,,,,31.56,19.89,52.51,80.51,34.7,4.95,4.22,3.17,0.77,8.04,1.9,,53.84,,,,29.27,52.38,8.33,,7.91,,13.66,3.77,56.82,21.59,1.12,4.48,,,,,55.65,2.52,,,28.04,25.21,102.77,0.83,,6.6,2.98,5.25,22.78,9.75,6.75,,8.39,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,,35.55,1.6,5.6,,19.8,,7.4,,17.4,14.01,,,27.04,5.76,0.38,6.06,221.27,1.18,88.68,33.5,86.77,0.16,0.03,,,,23.31,19.35,39.37,18.36,16.06,3.64,4.04,4.29,0.61,10.26,2.45,,21.1,16.14,12.3,7.56,324.22,69.82,,,11.34,,17.34,4.4,37.57,24.29,1.94,4.26,,0.78,1.82,,41.71,2.37,0.55,,1382.94,32.22,160.21,1.86,1.65,5.18,1.06,7.24,48.81,16.67,12.02,,9.39,,0.74,29.39,,,10,25416078366.0,Medical Specialties,Health Technology
ALGT,,67.76,,19.5,19.7,,25.8,,9.2,31,63.64,3.12,,68.14,1.03,0.6,0.34,57.55,0.74,6.23,10.89,9.08,6.92,1.74,,0.87,3.12,28.6,7.75,,,,0.9,1.04,3.5,0.27,,,4.16,10.8,,,7.84,105.15,15.38,1.1,,,,4.63,0.79,,20.88,,0.42,,,,,,0.86,0.26,,,3.27,,,1.13,0.79,0.71,,2.59,2.45,,,2.35,,,6.81,,,9,1561179126.0,Airlines,Transportation
ALHC,79.61,56.06,,72.1,,,,,,24.1,57.12,,152.98,55.61,3.26,0.98,1.65,11.39,1.61,,40.28,21.67,,1.78,,,,,,,409.16,63.97,0.64,0.92,,0.17,,,,,,20.06,29.16,14.52,10.66,,,,,,17.52,,,,0.96,,,,,,,,,379.67,,,,,25.89,1.61,,,,,,,,,,,,,1145501450.0,Managed Health Care,Health Services
ALIT,7.59,47.39,,79.1,,,,13,,4.5,43.16,,,45.56,0.61,0.07,0.06,7.29,1.37,,67.99,70.1,14.91,0.65,,,,,33.54,28.21,19.74,12.18,2.71,2.29,,0.43,8.12,5.97,,12.81,,,,6.67,33.97,,,,,,0.88,,12.36,,1.29,,,,,16.07,,,,,9.84,,,,,1.37,,,,,,,,4.48,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALK,25.91,68.02,,10.7,,,,2.3,84.72,41,77.49,,0.82,70.37,1.38,0.51,0.65,44.69,0.68,4.67,8.69,12.69,4.15,0.92,,,,15.69,7.49,,5.62,4.27,0.46,0.67,6.37,0.28,,,,8.11,,16.64,9.64,54.0,17.58,6.95,,2.14,,7.34,1.34,25.98,11.89,,0.54,,,,,,1.17,0.51,,,5.26,,,1.11,2.58,0.66,1.5,4.74,4.44,5.53,,3.44,,1.01,12.11,,,9,5021548560.999999,Airlines,Transportation
ALKS,7.3,58.17,,2.4,,,,101.1,,14.4,66.77,,13.27,60.6,4.19,1.7,2.38,29.07,2.99,278.72,121.54,76.68,0.78,0.29,,,,10.19,9.06,13,10.88,10.13,2.82,2.82,9.81,0.58,21.7,6.84,,11.1,,4.77,,28.76,83.31,15.66,,19.15,,24.91,3.75,17.29,14.03,,3.31,,,,,15.1,1.58,0.8,,7.79,13.21,22.59,,2.45,4.02,2.61,13.2,82.86,24.69,22.64,,46.23,,0.38,,,,1,4930138503.0,Pharmaceuticals: Major,Health Technology
ALKT,80.77,62.74,,,,6.2,,19.5,,27.8,73.36,,27.46,67.36,25.33,2.16,4.6,34.0,3.75,,15.13,34.45,,0.06,,,,,,,,,,11.05,,0.81,,,,64.27,,,23.76,25.02,56.94,,,,,,10.27,,,,11.02,,,,,,,,309.09,44.74,,,,,22.97,3.75,,,,,,,,1.74,,,,,1635813314.0,Packaged Software,Technology Services
ALNY,57.79,64.5,,,,34.2,28.3,,,50.6,77.94,,78.63,69.94,4.26,2.49,2.01,283.32,3.01,110.96,81.72,46.85,7.82,,,,,509.55,211.01,110.33,614.61,279.65,13.37,15.01,0.2,,13.6,0.88,,,,,22.82,380.79,87,0.79,,,,4.38,,,389.18,19.96,15.44,,,,,117.33,,0.19,,,99.98,,,,,2.93,,9.52,2.43,,,11.66,,0.04,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,,43.93,,13.5,,4.1,,11.7,0.5,10,56.45,,,47.92,3.09,7.61,1.09,53.71,9.25,112.42,55.29,49.69,5.95,1.57,,,,20.18,15.06,15.5,,,2.6,2.83,4.96,0.35,18.23,6.24,,24.62,13.07,13.51,4.94,66.44,64.6,19.2,,11.92,,9.54,4.09,26.59,26.59,1.37,3.26,,0.93,0.57,,17.95,2.72,,,19.89,16.9,29.76,2.58,2.14,6.27,8.7,7.12,70.91,9.41,15.99,,11.74,,,282.68,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,49.19,69.47,7.9,27.7,10.6,26.2,41.4,22.8,183.66,22.3,65.33,1.58,8.04,69.04,2.72,1.27,0.27,99.8,2.78,63.99,52.87,44.14,2.24,1.62,,0.12,0.99,11.22,9.76,15.43,10.24,8.68,3.22,3.37,8.91,0.29,21.82,7.82,1.01,11.16,16.09,11.88,5.03,61.64,47.75,9.63,,21.95,,30.3,5.86,12.96,12.96,1.75,2.88,,0.41,0.81,,13.15,,1.27,,,11.23,14.19,1.21,0.94,,2.19,13.63,97.46,20.71,54.29,,18.66,,3.97,21.79,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALV,1.25,48.9,1.8,3.9,62.5,14.8,37.5,,40.88,13,54,3.6,,51.34,2.84,0.11,0.19,94.54,0.98,41.12,79.24,74.96,1.71,0.94,,0.31,2.86,10.52,7.32,18.11,7.57,5.68,0.82,0.88,9.51,0.29,4.84,6.86,2.86,9.15,11.1,15.17,3.53,112.31,18.11,8.44,,5.92,,8.22,3.29,12.59,10.68,8.9,0.74,,,,,15.34,1.98,0.88,,,7.06,9.77,1.46,1.64,8.24,0.73,7.69,38.12,20.44,25.4,,13.96,,9.03,16.41,,,10,8286669090.0,Auto Parts: OEM,Producer Manufacturing
ALVO,18.14,61.37,,0.6,,,,,,13.8,50.01,,,60.62,,0.01,0.01,12.51,0.24,196.04,132,51,,,,,,,,,,,,16.09,,,,,,65.45,,,99.73,0.0,48.46,,,,,,,,,,10.48,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,39.12,45.56,,5.4,,24.4,7.4,11.7,,4.1,47.07,7.81,12.89,43.82,1.6,7.99,0.34,230.45,12.51,,9068.95,196.4,7.76,5.63,,1.79,7.81,16.7,12.66,27.28,,,,8.37,5.99,0.14,30.68,6.08,7.81,,17.81,,,250.49,99.16,1.37,,22.1,,38.27,5.54,22.93,22.93,4.25,5.08,,,,13.31,16.54,2.38,0.68,,,16.54,,2.43,1.09,5.54,12.51,3.62,101.01,8.51,21.51,,10.23,,5.56,13.49,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AMAT,33.53,64.65,3,19.3,10.5,24.6,24.5,34.9,46.78,19,82.11,1.2,,71.72,10.99,1.26,1.37,213.95,2.86,147,37.5,67.53,0.74,0.35,,0.16,0.68,19.22,18.35,25.38,19.86,17.38,5.48,6.2,5.2,0.56,24.45,3.72,0.76,21.99,22.88,10.89,7.82,150.76,47.41,32.6,,27.74,,29.02,9.36,24.03,25.28,1.25,6.67,,0.81,0.87,,27.27,3.65,1.82,,30.09,23.35,26.37,1.01,2.07,11.88,2.09,23.53,110.12,35.67,43.36,,32.92,,2.38,42.27,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBA,1.08,65.1,,1.1,,,21.6,,,,78.36,,15.65,70.2,13.84,2.4,32.55,60.1,3.06,127.88,71.32,42.9,,0.01,,,,,,,,1322.68,7.14,10.2,,0.84,,,,,,,21.29,52.32,60.22,,,,,,4.53,,,,11.05,,,,,,,1.46,21.16,14.01,441.85,,,3.72,12.68,2.72,,,,,,,,0.1,,,,4,2277445800.0,Semiconductors,Electronic Technology
AMBP,34.7,55.99,0.3,27.8,,,,53.9,,12.1,55.39,10.48,5.87,55.71,1.04,0.16,0.06,3.83,0.95,40.34,91.89,32.39,7.06,,,,10.48,54.84,10.69,20.24,22.43,8.29,1.16,1.22,1.82,,6.01,12.67,10.48,16.8,,,2.83,4.72,11.27,0.7,,,,2.51,,,,,0.46,,,,,7.89,,,,,4.24,,,,,0.66,,4.15,2.61,,,2.09,,2.23,,,,2,1960091667.0,Containers/Packaging,Process Industries
AMC,,33.05,,50,,,73.1,63.7,,,30.15,,87.17,30.63,,0.47,0.09,4.12,0.65,9.82,69.29,5.98,22.8,,,,,207.69,24.74,,293.39,29.68,1.83,2.09,0.48,,,,,,39.79,62.11,4.76,23.16,67.31,,,,,,,,,,0.21,,,,,,,0.26,,,,,,,,0.65,,0.89,0.63,,,,,37.91,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,26.18,54.21,2,,2.1,1.3,2.7,,10.56,4.6,58.44,4.43,23.34,54.07,1.97,0.14,0.08,11.34,1.17,70.9,80.3,50.02,3.89,1.85,,0.81,4.43,18.15,12.31,27.47,15.58,11.36,1.59,1.67,5.51,0.24,6.08,5.06,4.43,15.22,13.09,5.67,2.37,10.76,19.88,3.77,,5.35,,9.61,4.22,22.5,18.41,3.35,1.18,,,,,19.8,,,,,12.45,21.45,2.3,1.64,,0.69,4.37,26.05,9.96,18.52,,8.01,,4.22,13.83,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,44.93,55.77,,92.9,,22.5,27.1,2.3,,19.9,45.61,,,53.23,14.98,0.86,2.38,165.27,2.82,137.73,61.04,80.07,0.51,0.04,,,,247.13,61.56,197.96,34.15,26.6,8.21,11.54,0.4,0.83,5.83,0.51,,30.41,20.79,42.61,21.45,122.05,47.61,8.46,,5.82,,3.74,4.73,201.55,59.45,1.28,11.61,,,,,199.15,7.63,2.42,,43.72,141.04,1559.14,2.38,4.01,22.04,2.01,2,15.74,1.78,2.43,,2.07,,0.64,306.06,,,6,163974485587.0,Semiconductors,Electronic Technology
